cabang_olahraga,tahun,bulan,jenis_kelamin,jenis_pertandingan,tingkat,medali,kategori
panjat tebing,2024,6,putra,perorangan,provinsi,perak,olahraga prestasi
panjat tebing,2024,6,putri,perorangan,provinsi,emas,olahraga prestasi
panjat tebing,2024,6,putri,perorangan,provinsi,perunggu,olahraga prestasi
panjat tebing,2024,6,putri,perorangan,provinsi,perak,olahraga prestasi
panjat tebing,2024,6,putri,perorangan,provinsi,perunggu,olahraga prestasi
panjat tebing,2024,6,putra,perorangan,provinsi,emas,olahraga prestasi
panjat tebing,2024,6,putra,perorangan,provinsi,emas,olahraga prestasi
panjat tebing,2024,6,putra,perorangan,provinsi,emas,olahraga prestasi
panjat tebing,2024,6,putra,perorangan,provinsi,perak,olahraga prestasi
angkat besi,2024,1,putra,perorangan,provinsi,perunggu,olahraga prestasi
angkat besi,2024,1,putra,perorangan,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putra putri,beregu,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putri,perorangan,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putri,beregu,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putra,beregu,provinsi,perak,olahraga prestasi
petanque,2024,5,putra,beregu,provinsi,perak,olahraga prestasi
petanque,2024,5,putra putri,beregu,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putra putri,beregu,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putra putri,beregu,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putra putri,beregu,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putra putri,beregu,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putra putri,beregu,provinsi,perak,olahraga prestasi
petanque,2024,5,putri,beregu,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putra putri,beregu,provinsi,perak,olahraga prestasi
petanque,2024,5,putra,beregu,provinsi,perak,olahraga prestasi
petanque,2024,5,putra,beregu,provinsi,perak,olahraga prestasi
petanque,2024,5,putra putri,beregu,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putra,beregu,provinsi,perak,olahraga prestasi
petanque,2024,5,putra,beregu,provinsi,perunggu,olahraga prestasi
petanque,2024,5,putra,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perak,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2024,7,putra putri,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putra putri,perorangan,provinsi,perunggu,olahraga prestasi
taekwondo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,emas,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,emas,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,emas,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perak,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perak,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perak,olahraga prestasi
judo,2024,7,putri,perorangan,provinsi,perak,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
judo,2024,7,putri,perorangan,provinsi,perunggu,olahraga prestasi
judo,2024,7,putra,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,6,putra,perorangan,Kota,emas,olahraga prestasi
pencak silat,2024,7,putra,perorangan,provinsi,emas,olahraga prestasi
pencak silat,2024,7,putri,perorangan,provinsi,emas,olahraga prestasi
pencak silat,2024,6,putri,perorangan,Kota,emas,olahraga prestasi
pencak silat,2024,6,putri,perorangan,Kota,perak,olahraga prestasi
pencak silat,2024,6,putri,perorangan,Kota,emas,olahraga prestasi
pencak silat,2024,6,putra,perorangan,Kota,emas,olahraga prestasi
pencak silat,2024,6,putri,perorangan,Kota,perak,olahraga prestasi
pencak silat,2024,6,putra,perorangan,Kota,perak,olahraga prestasi
pencak silat,2024,6,putri,perorangan,Kota,perunggu,olahraga prestasi
sepatu roda,2024,3,putra,beregu,nasional,emas,olahraga prestasi
sepatu roda,2024,3,putra,beregu,nasional,perak,olahraga prestasi
sepatu roda,2024,3,putra,perorangan,nasional,perunggu,olahraga prestasi
sepatu roda,2024,3,putri,beregu,nasional,emas,olahraga prestasi
sepatu roda,2024,3,putra,beregu,nasional,emas,olahraga prestasi
sepatu roda,2024,3,putri,beregu,nasional,perak,olahraga prestasi
sepatu roda,2024,3,putri,beregu,nasional,perak,olahraga prestasi
sepatu roda,2024,3,putri,beregu,nasional,perak,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,7,putri,beregu,nasional,perak,olahraga prestasi
hockey,2024,7,putri,beregu,nasional,perak,olahraga prestasi
hockey,2024,7,putri,beregu,nasional,perak,olahraga prestasi
hockey,2024,7,putri,beregu,nasional,perak,olahraga prestasi
hockey,2024,7,putri,beregu,nasional,perak,olahraga prestasi
hockey,2024,7,putri,beregu,nasional,perak,olahraga prestasi
hockey,2024,7,putri,beregu,nasional,perak,olahraga prestasi
hockey,2024,7,putri,beregu,nasional,perak,olahraga prestasi
hockey,2024,7,putri,beregu,nasional,perak,olahraga prestasi
hockey,2024,7,putri,beregu,nasional,perak,olahraga prestasi
hockey,2024,7,putri,beregu,nasional,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
softball,2024,7,putri,beregu,provinsi,perak,olahraga prestasi
atletik,2024,3,putra,perorangan,nasional,emas,olahraga prestasi
atletik,2024,8,putri,perorangan,nasional,perunggu,olahraga prestasi
sepatu roda,2024,8,putra,beregu,nasional,emas,olahraga prestasi
sepatu roda,2024,8,putra,beregu,nasional,emas,olahraga prestasi
sepatu roda,2024,8,putri,perorangan,nasional,perunggu,olahraga prestasi
panjat tebing,2024,9,putra putri,beregu,nasional,perunggu,olahraga prestasi
hockey,2024,9,putri,beregu,nasional,emas,olahraga prestasi
hockey,2024,9,putra,beregu,nasional,emas,olahraga prestasi
hockey,2024,9,putri,beregu,nasional,emas,olahraga prestasi
hockey,2024,9,putri,beregu,nasional,emas,olahraga prestasi
hockey,2024,9,putri,beregu,nasional,emas,olahraga prestasi
hockey,2024,9,putri,beregu,nasional,emas,olahraga prestasi
hockey,2024,9,putri,beregu,nasional,emas,olahraga prestasi
hockey,2024,9,putra,beregu,nasional,emas,olahraga prestasi
kempo,2024,9,putra,perorangan,provinsi,emas,olahraga prestasi
kempo,2024,9,putra,perorangan,provinsi,emas,olahraga prestasi
kempo,2024,9,putra,perorangan,provinsi,emas,olahraga prestasi
kempo,2024,9,putri,perorangan,provinsi,emas,olahraga prestasi
kempo,2024,9,putri,perorangan,provinsi,emas,olahraga prestasi
kempo,2024,9,putri,perorangan,provinsi,emas,olahraga prestasi
kempo,2024,9,putra,perorangan,provinsi,perak,olahraga prestasi
kempo,2024,9,putra,perorangan,provinsi,perak,olahraga prestasi
kempo,2024,9,putra,perorangan,provinsi,perak,olahraga prestasi
kempo,2024,9,putri,perorangan,provinsi,perak,olahraga prestasi
kempo,2024,9,putri,perorangan,provinsi,perak,olahraga prestasi
kempo,2024,9,putri,perorangan,provinsi,perak,olahraga prestasi
kempo,2024,9,putra putri,beregu,provinsi,perunggu,olahraga prestasi
kempo,2024,9,putra putri,beregu,provinsi,perunggu,olahraga prestasi
kempo,2024,9,putra putri,beregu,provinsi,perunggu,olahraga prestasi
kempo,2024,9,putri,beregu,provinsi,perunggu,olahraga prestasi
kempo,2024,9,putri,beregu,provinsi,perunggu,olahraga prestasi
kempo,2024,9,putra,perorangan,provinsi,perunggu,olahraga prestasi
kempo,2024,9,putri,perorangan,provinsi,perunggu,olahraga prestasi
kempo,2024,9,putra,beregu,provinsi,perunggu,olahraga prestasi
kempo,2024,9,putra,beregu,provinsi,perunggu,olahraga prestasi
kempo,2024,9,putri,perorangan,provinsi,perunggu,olahraga prestasi
kempo,2024,9,putri,perorangan,provinsi,perunggu,olahraga prestasi
karate,2024,7,putri,perorangan,internasional,perunggu,olahraga prestasi
karate,2024,7,putri,perorangan,internasional,perak,olahraga prestasi
karate,2024,7,putra,perorangan,internasional,perunggu,olahraga prestasi
karate,2024,7,putra,perorangan,Kota,emas,olahraga prestasi
karate,2024,7,putra,perorangan,Kota,perak,olahraga prestasi
sepatu roda,2024,9,putra,perorangan,nasional,perunggu,olahraga prestasi
sepatu roda,2024,9,putra,perorangan,nasional,perunggu,olahraga prestasi
karate,2024,6,putra,perorangan,provinsi,emas,olahraga prestasi
karate,2024,6,putra,perorangan,provinsi,emas,olahraga prestasi
pencak silat,2024,9,putra,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,9,putra,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,9,putri,perorangan,provinsi,perak,olahraga prestasi
pencak silat,2024,9,putri,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,9,putra,perorangan,provinsi,perak,olahraga prestasi
pencak silat,2024,9,putra,perorangan,provinsi,perak,olahraga prestasi
pencak silat,2024,9,putra,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,9,putra,perorangan,provinsi,perunggu,olahraga prestasi
pencak silat,2024,9,putri,perorangan,provinsi,perak,olahraga prestasi
pencak silat,2024,9,putri,perorangan,provinsi,perak,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,9,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,5,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,8,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,8,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,8,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,8,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,8,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2024,8,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,8,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,8,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,8,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,8,putra,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,8,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,8,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,8,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,8,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,8,putri,beregu,nasional,perak,olahraga prestasi
bola tangan,2024,8,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,8,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,8,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,8,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2024,8,putri,beregu,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putra,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,,putri,perorangan,nasional,emas,olahraga prestasi
pencak silat,2024,9,putra,perorangan,provinsi,emas,olahraga prestasi
pencak silat,2024,9,putra,perorangan,provinsi,emas,olahraga prestasi
pencak silat,2024,9,putra,perorangan,provinsi,emas,olahraga prestasi
pencak silat,2024,9,putra,perorangan,provinsi,emas,olahraga prestasi
kempo,2024,10,putra,perorangan,nasional,,olahraga prestasi
kempo,2024,10,putra,perorangan,nasional,,olahraga prestasi
kempo,2024,10,putra,perorangan,nasional,,olahraga prestasi
kempo,2024,10,putra,perorangan,nasional,,olahraga prestasi
kempo,2024,10,putra,perorangan,nasional,,olahraga prestasi
kempo,2024,10,putra,perorangan,nasional,,olahraga prestasi
kempo,2024,10,putri,perorangan,nasional,,olahraga prestasi
kempo,2024,10,putri,perorangan,nasional,,olahraga prestasi
kempo,2024,10,putri,perorangan,nasional,,olahraga prestasi
hapkido,2024,11,putri,perorangan,nasional,perak,olahraga prestasi
hapkido,2024,11,putra,perorangan,nasional,perak,olahraga prestasi
hapkido,2024,11,putra,perorangan,nasional,perunggu,olahraga prestasi
hapkido,2024,11,putra,perorangan,nasional,perunggu,olahraga prestasi
hapkido,2024,11,putra,perorangan,nasional,emas,olahraga prestasi
hapkido,2024,11,putri,perorangan,nasional,perunggu,olahraga prestasi
hapkido,2024,11,putri,perorangan,nasional,perunggu,olahraga prestasi
hapkido,2024,11,putri,perorangan,nasional,perak,olahraga prestasi
hapkido,2024,11,putra,perorangan,nasional,perunggu,olahraga prestasi
hapkido,2024,11,putri,perorangan,nasional,perak,olahraga prestasi
hapkido,2024,11,putra,perorangan,nasional,perunggu,olahraga prestasi
hapkido,2024,11,putri,perorangan,nasional,perunggu,olahraga prestasi
hapkido,2024,11,putra,perorangan,nasional,perunggu,olahraga prestasi
hapkido,2024,9,putri,perorangan,nasional,perak,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
sepak bola,2024,11,putra,beregu,provinsi,emas,olahraga prestasi
anggar,2024,12,putra,perorangan,provinsi,emas,olahraga prestasi
anggar,2024,12,putra,perorangan,provinsi,perak,olahraga prestasi
anggar,2024,12,putri,perorangan,provinsi,perunggu,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,emas,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,emas,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,emas,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,emas,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,emas,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,perunggu,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,perunggu,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,perunggu,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,emas,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,perak,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,perunggu,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,emas,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,emas,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,perunggu,olahraga prestasi
grasstrack,2024,10,putra,perorangan,nasional,perunggu,olahraga prestasi
gantole,2024,9,Putra,perorangan,nasional,emas,olahraga prestasi
gantole,2024,9,,beregu,nasional,emas,olahraga prestasi
golf,2024,9,Putra,perorangan,nasional,perak,olahraga prestasi
golf,2024,9,Putra,beregu,nasional,perunggu,olahraga prestasi
golf,2024,9,putri,beregu,nasional,perunggu,olahraga prestasi
paramotor,2024,9,Putra,beregu,nasional,perak,olahraga prestasi
squash,2024,9,Putri,beregu,nasional,perunggu,olahraga prestasi
squash,2024,9,Putri,beregu,nasional,perunggu,olahraga prestasi
cricket,2024,9,Putra,beregu,nasional,perunggu,olahraga prestasi
kurash,2024,9,Putri,perorangan,nasional,emas,olahraga prestasi
bowling,2024,9,Putri,beregu,nasional,perunggu,olahraga prestasi
biliar,2024,9,Putra,perorangan,nasional,perunggu,olahraga prestasi
dance sport,2024,9,Putra putri,beregu,nasional,perak,olahraga prestasi
dance sport,2024,9,Putri,perorangan,nasional,perunggu,olahraga prestasi
binaraga,2024,9,Putra,perorangan,nasional,perak,olahraga prestasi
dayung,2024,9,Putra Putri,beregu,nasional,perunggu,olahraga prestasi
taekwondo,2024,9,Putra,perorangan,nasional,perak,olahraga prestasi
taekwondo,2024,9,Putri,perorangan,nasional,perak,olahraga prestasi
futsal,2024,9,Putra,beregu,nasional,emas,olahraga prestasi
catur,2024,9,Putri,perorangan,nasional,emas,olahraga prestasi
catur,2024,9,Putri,perorangan,nasional,perunggu,olahraga prestasi
panahan,2024,9,Putra,beregu,nasional,perunggu,olahraga prestasi
atletik,2024,10,Putra,perorangan,nasional,perunggu,olahraga difabel
atletik,2024,10,Putra,perorangan,nasional,perunggu,olahraga difabel
atletik,2024,10,Putri,perorangan,nasional,emas,olahraga difabel
atletik,2024,10,Putri,perorangan,nasional,emas,olahraga difabel
atletik,2024,10,Putri,perorangan,nasional,perak,olahraga difabel
atletik,2024,10,Putri,beregu,nasional,perunggu,olahraga difabel
atletik,2024,10,Putra,beregu,nasional,perunggu,olahraga difabel
atletik,2024,10,Putra,perorangan,nasional,perunggu,olahraga difabel
atletik,2024,10,Putri,perorangan,nasional,perak,olahraga difabel
angkat berat,2024,10,Putri,perorangan,nasional,perunggu,olahraga difabel
angkat berat,2024,10,Putra,perorangan,nasional,perak,olahraga difabel
bulu tangkis,2024,10,Putra,beregu,nasional,perunggu,olahraga difabel
bulu tangkis,2024,10,Putra,beregu,nasional,perunggu,olahraga difabel
bulu tangkis,2024,10,Putri,beregu,nasional,perunggu,olahraga difabel
renang,2024,10,Putra,perorangan,nasional,perunggu,olahraga difabel
renang,2024,10,Putra,perorangan,nasional,emas,olahraga difabel
renang,2024,10,Putra,perorangan,nasional,emas,olahraga difabel
renang,2024,10,Putra,perorangan,nasional,perunggu,olahraga difabel
renang,2024,10,Putra,perorangan,nasional,perak,olahraga difabel
tenis meja,2024,10,Putra,perorangan,nasional,perunggu,olahraga difabel
tenis meja,2024,10,Putra,perorangan,nasional,perak,olahraga difabel
tenis meja,2024,10,Putra,perorangan,nasional,perak,olahraga difabel
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam aerobic,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
